Timestamp (ms),TP9 (left ear),AF7 (left forehead),AF8 (right forehead),TP10 (right ear)
2027,-30.76171875,-108.3984375,-38.57421875,-27.34375
2031,-37.59765625,-108.88671875,-36.62109375,-34.1796875
2035,-45.8984375,-103.02734375,-32.71484375,-24.4140625
2039,-29.296875,-100.09765625,-33.69140625,0.9765625
2043,-4.39453125,-101.5625,-33.203125,4.39453125
2047,-7.8125,-100.09765625,-31.73828125,-2.9296875
2051,-21.484375,-93.75,-34.66796875,-12.20703125
2055,-19.53125,-95.21484375,-34.1796875,-6.34765625
2059,-0.48828125,-100.5859375,-29.296875,15.625
2064,5.37109375,-104.98046875,-35.64453125,4.8828125
2067,1.46484375,-104.00390625,-37.109375,-7.32421875
2072,-12.20703125,-103.02734375,-32.71484375,-20.5078125
2075,-22.4609375,-108.88671875,-34.1796875,-24.90234375
2080,-14.16015625,-112.79296875,-39.0625,4.39453125
2083,-10.25390625,-106.4453125,-38.57421875,-1.953125
2087,-10.7421875,-100.09765625,-33.203125,-21.484375
2091,-21.484375,-103.02734375,-33.69140625,-27.83203125
2095,-38.57421875,-101.5625,-36.1328125,-29.296875
2099,-35.64453125,-99.12109375,-41.015625,-7.8125
2103,-27.34375,-100.09765625,-43.9453125,-6.8359375
2108,-30.76171875,-101.07421875,-46.875,-27.83203125
2111,-38.0859375,-102.05078125,-45.41015625,-33.69140625
2114,-43.9453125,-98.14453125,-38.0859375,-30.2734375
2120,-38.57421875,-97.65625,-40.52734375,-18.5546875
2123,-27.83203125,-99.12109375,-51.26953125,-18.5546875
2127,-19.04296875,-97.16796875,-53.7109375,-28.80859375
2130,-32.2265625,-100.09765625,-54.6875,-34.1796875
2135,-46.38671875,-104.4921875,-56.640625,-39.55078125
2140,-33.69140625,-103.515625,-56.15234375,-14.6484375
2143,-26.85546875,-111.328125,-55.17578125,8.7890625
2148,-34.1796875,-117.1875,-51.7578125,-14.16015625
2151,-42.96875,-111.328125,-55.17578125,-39.55078125
2155,-54.19921875,-110.83984375,-55.17578125,-44.43359375
2159,-47.8515625,-120.1171875,-44.921875,-28.3203125
2164,-31.73828125,-122.55859375,-43.45703125,-12.6953125
2167,-30.76171875,-108.88671875,-43.9453125,-21.97265625
2172,-42.48046875,-107.421875,-40.52734375,-27.83203125
2175,-50.29296875,-108.3984375,-33.69140625,-20.01953125
2180,-38.57421875,-98.6328125,-28.80859375,0.48828125
2183,-24.90234375,-95.703125,-32.71484375,-2.44140625
2187,-26.3671875,-95.21484375,-31.73828125,-14.6484375
2191,-38.0859375,-100.5859375,-35.15625,-28.80859375
2195,-55.17578125,-101.07421875,-36.1328125,-21.484375
2198,-53.7109375,-94.23828125,-35.64453125,2.44140625
2203,-35.15625,-101.5625,-38.0859375,2.9296875
2207,-32.2265625,-98.14453125,-36.62109375,-25.87890625
2211,-35.15625,-92.7734375,-37.59765625,-41.50390625
2215,-40.0390625,-97.65625,-38.0859375,-21.484375
2219,-39.0625,-88.8671875,-32.71484375,0
2223,-9.765625,-79.1015625,-31.73828125,-12.6953125
2227,4.39453125,-84.47265625,-35.64453125,-10.25390625
2231,0,-84.9609375,-31.25,0.9765625
2235,-34.1796875,-67.87109375,-34.66796875,-26.85546875
2239,-39.55078125,-58.10546875,-35.15625,-32.2265625
2243,-32.2265625,-51.7578125,-31.73828125,-29.296875
2247,-41.015625,-44.921875,-33.203125,-54.19921875
2252,-48.828125,-49.31640625,-32.2265625,-68.359375
2255,-50.29296875,-46.875,-34.66796875,-73.2421875
2259,-41.50390625,-42.96875,-36.1328125,-60.05859375
2264,-39.0625,-41.9921875,-29.78515625,-52.734375
2266,-32.71484375,-39.55078125,-32.2265625,-60.05859375
2271,-24.90234375,-45.41015625,-27.83203125,-52.734375
2275,-32.2265625,-48.33984375,-25.390625,-26.3671875
2280,-17.08984375,-46.875,-26.85546875,-14.16015625
2283,-5.37109375,-49.8046875,-27.34375,-33.69140625
2287,-10.25390625,-54.19921875,-32.71484375,-41.9921875
2291,-19.53125,-60.05859375,-34.1796875,-39.55078125
2295,-34.66796875,-61.03515625,-37.59765625,-29.78515625
2299,-27.34375,-64.94140625,-43.45703125,-20.01953125
2303,-17.08984375,-71.2890625,-44.921875,-36.1328125
2307,-20.99609375,-70.80078125,-45.8984375,-57.6171875
2311,-32.71484375,-75.68359375,-42.48046875,-71.77734375
2314,-37.59765625,-79.58984375,-35.15625,-44.921875
2320,-21.97265625,-74.70703125,-34.1796875,-13.671875
2323,-22.94921875,-65.91796875,-37.109375,-29.296875
2328,-29.78515625,-61.5234375,-36.62109375,-46.875
2331,-31.73828125,-61.5234375,-38.0859375,-48.33984375
2336,-28.80859375,-59.08203125,-40.0390625,-23.92578125
2339,-18.06640625,-57.12890625,-36.62109375,-2.44140625
2344,-5.859375,-51.7578125,-37.109375,-16.11328125
2347,-14.16015625,-51.7578125,-38.57421875,-23.92578125
2351,-24.90234375,-61.03515625,-34.66796875,-27.83203125
2355,-24.90234375,-65.4296875,-32.71484375,-22.4609375
2359,-13.671875,-67.3828125,-39.0625,-4.8828125
2362,-4.39453125,-62.5,-42.48046875,-7.32421875
2367,-14.6484375,-57.6171875,-41.50390625,-17.578125
2372,-31.73828125,-62.5,-38.0859375,-30.2734375
2375,-33.69140625,-63.4765625,-29.78515625,-29.78515625
2379,-15.625,-64.94140625,-29.296875,2.44140625
2383,-7.32421875,-70.3125,-37.109375,1.953125
2387,-10.25390625,-73.73046875,-43.45703125,-24.90234375
2391,-10.25390625,-72.265625,-40.52734375,-31.73828125
2395,-5.37109375,-70.3125,-35.64453125,-9.27734375
2399,0,-64.453125,-44.921875,9.27734375
2404,0.48828125,-59.5703125,-54.19921875,-7.32421875
2407,-5.859375,-63.96484375,-46.875,-17.08984375
2411,-14.16015625,-68.84765625,-44.43359375,-26.85546875
2414,-12.20703125,-67.87109375,-47.8515625,-32.71484375
2419,0,-65.4296875,-42.96875,-9.765625
2424,6.8359375,-62.01171875,-44.921875,-0.48828125
2427,-0.48828125,-61.03515625,-48.33984375,-4.8828125
2431,-16.6015625,-62.5,-43.9453125,-7.32421875
2435,-20.99609375,-65.4296875,-48.828125,-17.08984375
2439,5.859375,-67.87109375,-47.8515625,14.16015625
2443,29.296875,-64.94140625,-50.29296875,43.9453125
2447,23.4375,-62.5,-51.26953125,23.92578125
2451,13.671875,-74.21875,-38.0859375,8.30078125
2455,0.9765625,-77.63671875,-31.73828125,7.8125
2459,4.8828125,-72.75390625,-33.69140625,25.390625
2462,20.5078125,-80.56640625,-36.1328125,36.1328125
2467,19.04296875,-92.28515625,-40.0390625,22.94921875
2471,15.13671875,-102.5390625,-42.48046875,20.99609375
2475,20.5078125,-107.421875,-41.015625,26.85546875
2479,36.62109375,-102.5390625,-37.59765625,42.48046875
2484,48.828125,-101.5625,-34.1796875,54.19921875
2487,40.0390625,-104.98046875,-38.57421875,42.96875
2492,26.3671875,-103.515625,-42.96875,27.34375
2495,20.5078125,-100.5859375,-46.875,0.9765625
2499,17.578125,-91.30859375,-46.875,6.8359375
2503,24.4140625,-87.40234375,-46.38671875,29.296875
2507,20.5078125,-83.984375,-51.26953125,9.765625
2512,3.41796875,-85.9375,-48.33984375,-7.8125
2515,-8.7890625,-83.984375,-44.921875,-10.25390625
2519,-22.94921875,-85.44921875,-46.875,0
2523,-18.06640625,-88.37890625,-47.8515625,10.7421875
2527,-1.46484375,-78.61328125,-46.875,2.44140625
2531,-2.44140625,-73.2421875,-42.48046875,-4.39453125
2535,-20.5078125,-76.66015625,-37.59765625,-0.9765625
2539,-24.90234375,-75.68359375,-38.57421875,7.32421875
2543,-0.48828125,-74.21875,-39.55078125,23.4375
2547,7.8125,-77.63671875,-44.43359375,12.20703125
2551,-9.27734375,-78.125,-44.43359375,-12.20703125
2555,-17.08984375,-81.54296875,-50.29296875,-20.01953125
2559,-9.27734375,-86.42578125,-44.43359375,6.34765625
2562,-3.41796875,-83.984375,-38.57421875,14.16015625
2567,-2.9296875,-78.125,-41.015625,-2.9296875
2572,-8.30078125,-78.125,-42.96875,-16.11328125
2575,-12.20703125,-78.125,-40.52734375,-6.34765625
2579,7.32421875,-77.63671875,-37.59765625,18.06640625
2584,17.08984375,-76.171875,-36.62109375,10.25390625
2587,15.625,-64.453125,-34.1796875,-2.44140625
2591,10.7421875,-60.546875,-35.15625,-8.30078125
2595,5.859375,-64.94140625,-38.57421875,9.27734375
2599,17.578125,-61.03515625,-37.109375,8.7890625
2604,18.06640625,-62.98828125,-35.15625,2.9296875
2607,6.8359375,-62.98828125,-43.45703125,-11.23046875
2611,-4.39453125,-60.546875,-44.921875,-25.390625
2615,-21.484375,-69.82421875,-43.9453125,-0.48828125
2619,-18.06640625,-74.70703125,-45.8984375,8.30078125
2624,-10.7421875,-71.77734375,-45.41015625,-10.7421875
2627,-12.20703125,-67.87109375,-43.9453125,-25.87890625
2631,-13.671875,-65.91796875,-41.9921875,-26.85546875
2635,-34.1796875,-71.2890625,-41.50390625,-20.99609375
2639,-34.66796875,-82.03125,-44.921875,-14.16015625
2643,-17.08984375,-81.0546875,-44.921875,-21.484375
2647,-12.6953125,-75.1953125,-41.9921875,-22.4609375
2650,-18.5546875,-69.82421875,-38.57421875,-27.34375
2655,-36.1328125,-75.1953125,-44.921875,-9.765625
2659,-26.3671875,-79.1015625,-46.875,17.08984375
2662,1.46484375,-79.58984375,-35.64453125,14.6484375
2667,6.8359375,-75.68359375,-32.2265625,0.9765625
2672,-6.8359375,-68.84765625,-35.15625,-19.53125
2675,-17.08984375,-66.40625,-34.66796875,-13.18359375
2679,-19.53125,-67.3828125,-40.0390625,14.16015625
2683,-7.8125,-79.58984375,-44.43359375,12.6953125
2688,9.27734375,-80.56640625,-49.8046875,-13.18359375
2691,2.9296875,-73.73046875,-48.828125,-30.2734375
2696,-19.53125,-77.63671875,-47.36328125,-22.94921875
2699,-31.73828125,-76.66015625,-49.8046875,-7.32421875
2703,-23.4375,-74.70703125,-55.17578125,-20.5078125
2707,-17.578125,-76.66015625,-60.05859375,-33.69140625
2712,-16.6015625,-77.1484375,-60.546875,-26.85546875
2715,-23.92578125,-79.1015625,-52.734375,-14.16015625
2719,-23.4375,-79.1015625,-50.29296875,-4.8828125
2723,-8.7890625,-87.40234375,-42.48046875,2.44140625
2727,-0.48828125,-90.33203125,-28.3203125,-0.48828125
2731,0.48828125,-87.890625,-34.66796875,-27.34375
2735,-19.53125,-92.28515625,-39.55078125,-27.34375
2738,-28.80859375,-92.7734375,-36.62109375,1.953125
2743,-16.6015625,-88.37890625,-36.62109375,7.8125
2747,-13.18359375,-82.51953125,-39.0625,-10.25390625
2751,-9.27734375,-89.35546875,-43.9453125,-26.85546875
2755,-17.578125,-92.28515625,-48.33984375,-19.53125
2759,-28.3203125,-88.37890625,-52.734375,1.46484375
2762,-20.01953125,-95.703125,-50.29296875,0
2767,-11.71875,-97.16796875,-44.921875,-8.7890625
2771,-13.671875,-86.9140625,-50.29296875,-8.7890625
2775,-28.80859375,-88.8671875,-49.8046875,-8.7890625
2779,-39.55078125,-86.9140625,-47.36328125,0.9765625
2783,-17.578125,-77.1484375,-48.33984375,13.18359375
2787,-2.44140625,-77.63671875,-44.43359375,5.37109375
2792,-13.18359375,-75.68359375,-50.29296875,-17.578125
2795,-25.390625,-78.125,-49.8046875,-24.90234375
2799,-29.78515625,-79.58984375,-41.50390625,-4.8828125
2803,-24.90234375,-80.078125,-45.8984375,2.44140625
2807,-31.25,-91.30859375,-49.8046875,-20.5078125
2811,-30.76171875,-92.7734375,-44.921875,-37.59765625
2815,-25.390625,-84.9609375,-44.921875,-37.109375
2820,-30.76171875,-78.61328125,-52.734375,-12.6953125
2823,-27.34375,-82.03125,-48.828125,-8.7890625
2827,-20.5078125,-83.0078125,-36.62109375,-24.4140625
2831,-24.4140625,-74.21875,-34.66796875,-31.73828125
2835,-29.296875,-77.1484375,-32.71484375,-33.203125
2839,-24.4140625,-69.3359375,-31.73828125,-17.578125
2843,-7.8125,-64.94140625,-36.1328125,3.90625
2847,-3.41796875,-61.5234375,-38.0859375,-0.48828125
2851,-6.8359375,-65.4296875,-32.2265625,-14.6484375
2855,-15.13671875,-70.3125,-34.66796875,-26.3671875
2859,-12.6953125,-67.3828125,-38.57421875,-19.53125
2862,10.25390625,-65.91796875,-34.66796875,10.25390625
2867,8.30078125,-73.2421875,-40.0390625,7.32421875
2872,-6.34765625,-72.265625,-44.43359375,-18.5546875
2875,-14.6484375,-60.546875,-43.9453125,-27.34375
2879,-22.4609375,-62.98828125,-47.8515625,-4.39453125
2884,-15.625,-70.80078125,-50.29296875,-10.7421875
2887,-11.23046875,-74.70703125,-49.8046875,-31.25
2891,-22.94921875,-80.56640625,-51.7578125,-33.69140625
2896,-36.1328125,-80.078125,-51.26953125,-35.64453125
2899,-36.1328125,-79.58984375,-47.36328125,-20.01953125
2904,-23.92578125,-84.47265625,-46.38671875,-11.71875
2907,-14.6484375,-84.47265625,-44.921875,-18.06640625
2912,-15.13671875,-77.1484375,-39.55078125,-33.203125
2916,-26.85546875,-74.70703125,-41.015625,-40.0390625
2919,-31.73828125,-79.1015625,-43.45703125,-9.765625
2924,-18.06640625,-80.078125,-37.109375,-0.48828125
2927,1.46484375,-80.078125,-36.1328125,-23.4375
2931,-1.46484375,-78.61328125,-30.2734375,-31.25
2934,-10.7421875,-72.265625,-24.90234375,-29.78515625
2939,-13.18359375,-78.125,-26.3671875,-14.16015625
2943,-0.48828125,-82.51953125,-26.3671875,-6.8359375
2947,1.953125,-75.1953125,-24.90234375,-18.06640625
2951,-2.44140625,-69.82421875,-27.34375,-21.97265625
2955,-14.16015625,-71.77734375,-35.15625,-19.04296875
2959,-10.25390625,-77.1484375,-41.015625,-9.765625
2962,4.39453125,-78.125,-41.015625,2.9296875
2967,-1.953125,-76.66015625,-42.48046875,-6.34765625
2972,-11.23046875,-72.75390625,-40.0390625,-33.203125
2975,-26.85546875,-68.84765625,-46.875,-14.6484375
2979,-19.53125,-65.4296875,-47.36328125,4.8828125
2983,-9.765625,-68.359375,-51.7578125,-11.71875
2987,-11.71875,-71.2890625,-53.7109375,-27.83203125
2991,-16.11328125,-73.2421875,-49.31640625,-41.9921875
2995,-33.203125,-76.66015625,-45.41015625,-25.87890625
2999,-37.59765625,-81.0546875,-42.96875,-7.32421875
3004,-24.90234375,-80.078125,-45.8984375,-34.1796875
3007,-8.30078125,-65.91796875,-49.31640625,-39.55078125
3012,-5.859375,-49.31640625,-45.41015625,-37.109375
3015,-17.578125,-38.0859375,-41.015625,-10.25390625
3019,-17.08984375,-37.59765625,-38.57421875,-5.859375
3024,-3.90625,-34.1796875,-35.64453125,-20.5078125
3027,0.48828125,-27.83203125,-38.57421875,-42.48046875
3031,-6.34765625,-36.1328125,-39.0625,-37.59765625
3035,-27.34375,-51.26953125,-38.0859375,-6.34765625
3039,-34.1796875,-58.10546875,-36.1328125,-17.578125
3043,-14.6484375,-59.5703125,-26.85546875,-38.0859375
3047,-19.04296875,-61.03515625,-25.390625,-33.203125
3051,-25.87890625,-57.6171875,-27.83203125,-24.4140625
3055,-22.4609375,-56.15234375,-30.2734375,-15.13671875
3059,-28.3203125,-56.640625,-36.62109375,-22.94921875
3065,-13.18359375,-56.15234375,-40.0390625,-39.0625
3067,-27.83203125,-53.22265625,-36.62109375,-56.640625
3071,-29.296875,-51.7578125,-36.1328125,-52.734375
3075,-18.5546875,-47.36328125,-36.1328125,-28.3203125
3079,-11.23046875,-44.921875,-30.76171875,-25.390625
3082,-8.30078125,-47.36328125,-30.76171875,-26.85546875
3087,-28.3203125,-47.36328125,-37.59765625,-43.45703125
3091,-38.57421875,-45.8984375,-36.62109375,-57.6171875
3095,-20.99609375,-56.15234375,-36.62109375,-28.3203125
3099,-13.18359375,-61.03515625,-40.0390625,-20.5078125
3103,-17.08984375,-62.5,-36.62109375,-40.0390625
3107,-19.04296875,-63.4765625,-29.296875,-41.9921875
3111,-32.2265625,-55.17578125,-26.85546875,-40.52734375
3115,-29.78515625,-52.24609375,-30.2734375,-24.4140625
3119,-18.5546875,-57.12890625,-24.4140625,-13.671875
3123,-21.484375,-60.546875,-17.578125,-24.4140625
3127,-25.390625,-59.5703125,-20.01953125,-34.66796875
3131,-31.73828125,-53.22265625,-21.97265625,-34.1796875
3135,-31.73828125,-52.734375,-26.3671875,-14.6484375
3139,-21.97265625,-56.15234375,-28.80859375,-0.9765625
3143,-21.97265625,-55.6640625,-28.80859375,-9.765625
3147,-23.4375,-53.22265625,-24.4140625,-18.06640625
3151,-31.25,-45.8984375,-22.4609375,-28.80859375
3155,-31.25,-41.50390625,-20.5078125,-12.20703125
3159,-19.53125,-52.734375,-20.01953125,9.27734375
3163,-15.13671875,-48.33984375,-24.4140625,-7.8125
3167,-20.01953125,-40.52734375,-30.2734375,-31.25
3172,-32.2265625,-44.43359375,-31.73828125,-42.48046875
3174,-41.9921875,-48.828125,-30.2734375,-27.34375
3179,-26.3671875,-55.17578125,-28.80859375,-2.9296875
3183,-6.34765625,-62.5,-29.296875,-18.5546875
3188,-3.90625,-63.96484375,-25.87890625,-26.3671875
3191,-19.53125,-65.91796875,-31.25,-27.34375
3196,-20.99609375,-65.4296875,-39.55078125,-20.5078125
3199,0,-58.59375,-37.59765625,1.953125
3203,6.8359375,-53.7109375,-34.1796875,-8.7890625
3207,2.9296875,-50.78125,-39.0625,-27.83203125
3211,-7.32421875,-48.828125,-44.43359375,-35.64453125
3214,-11.71875,-44.43359375,-39.0625,-28.3203125
3219,-9.765625,-42.48046875,-38.57421875,-7.8125
3223,-2.9296875,-39.55078125,-38.0859375,-7.32421875
3228,-3.90625,-42.48046875,-35.64453125,-18.5546875
3231,-9.27734375,-45.41015625,-35.15625,-31.25
3235,-10.25390625,-46.875,-31.73828125,-25.87890625
3240,-5.859375,-47.8515625,-33.69140625,-2.44140625
3243,4.39453125,-43.45703125,-41.015625,-11.23046875
3247,16.11328125,-46.38671875,-32.2265625,-16.11328125
3251,0,-50.78125,-28.80859375,-16.11328125
3256,-9.765625,-46.38671875,-32.2265625,-21.484375
3259,10.25390625,-48.33984375,-25.87890625,4.39453125
3264,16.6015625,-54.19921875,-31.25,8.7890625
3266,0.9765625,-50.78125,-40.0390625,-13.671875
3271,-8.30078125,-59.08203125,-37.109375,-23.92578125
3276,-6.8359375,-64.453125,-38.0859375,-25.87890625
3279,3.90625,-54.19921875,-41.015625,-8.7890625
3283,9.27734375,-50.29296875,-32.2265625,4.8828125
3287,8.7890625,-51.7578125,-25.87890625,-13.18359375
3291,7.8125,-48.33984375,-31.73828125,-34.66796875
3295,-5.37109375,-46.38671875,-41.50390625,-36.1328125
3299,-10.7421875,-48.828125,-44.921875,-11.71875
3303,-3.41796875,-65.4296875,-41.9921875,0
3307,3.41796875,-69.82421875,-36.1328125,-15.625
3310,-2.44140625,-70.80078125,-35.15625,-15.13671875
3315,-17.08984375,-67.87109375,-35.64453125,-16.11328125
3319,-7.8125,-68.359375,-35.15625,-0.9765625
3323,5.859375,-69.82421875,-34.1796875,18.5546875
3327,-1.953125,-68.84765625,-31.73828125,3.41796875
3331,-10.7421875,-74.21875,-29.296875,-15.13671875
3335,-14.16015625,-71.2890625,-27.34375,-26.85546875
3339,-14.6484375,-69.3359375,-28.80859375,-8.7890625
3344,-7.32421875,-71.2890625,-32.71484375,15.13671875
3347,-4.39453125,-59.08203125,-22.94921875,-18.5546875
3351,-17.08984375,-62.98828125,-24.4140625,-19.04296875
3355,-22.94921875,-64.453125,-27.83203125,-9.27734375
3360,-13.18359375,-59.5703125,-27.34375,4.8828125
3363,-11.23046875,-59.08203125,-29.296875,-10.7421875
3367,-24.4140625,-65.91796875,-30.76171875,-23.92578125
3371,-29.78515625,-60.05859375,-30.76171875,-15.625
3375,-32.71484375,-48.33984375,-25.390625,-4.8828125
3379,-20.01953125,-41.9921875,-21.97265625,9.765625
3384,-11.71875,-47.36328125,-21.484375,6.34765625
3387,-23.92578125,-49.8046875,-20.99609375,-2.9296875
3392,-37.109375,-45.41015625,-26.85546875,-9.765625
3395,-40.52734375,-43.9453125,-19.04296875,22.4609375
3399,-24.90234375,-44.43359375,-16.11328125,26.3671875
3403,-16.11328125,-43.9453125,-18.5546875,9.27734375
3407,-22.4609375,-41.50390625,-23.4375,-1.953125
3411,-31.73828125,-39.0625,-26.3671875,0.9765625
3415,-42.96875,-39.55078125,-25.87890625,21.484375
3419,-39.55078125,-48.33984375,-23.92578125,13.671875
3423,-32.2265625,-52.24609375,-19.53125,5.37109375
3427,-31.25,-48.828125,-17.578125,1.953125
3431,-35.64453125,-42.96875,-14.6484375,-9.27734375
3435,-51.26953125,-36.62109375,-12.20703125,4.8828125
3439,-50.29296875,-35.64453125,-11.71875,12.20703125
3444,-26.85546875,-36.62109375,-10.7421875,-1.953125
3447,-26.3671875,-38.0859375,-9.27734375,-13.671875
3451,-36.62109375,-35.15625,-8.7890625,-20.5078125
3455,-35.15625,-27.83203125,-13.671875,-0.9765625
3459,-27.83203125,-30.2734375,-13.18359375,12.20703125
3462,-17.578125,-33.69140625,-15.625,-1.46484375
3467,-20.01953125,-35.64453125,-21.484375,-24.90234375
3472,-24.4140625,-36.62109375,-23.92578125,-28.80859375
3475,-32.2265625,-37.59765625,-20.5078125,-6.34765625
